Income,Age,Dependents,Occupation,City_Tier,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Expenses
42521.16712056007,47,1,Self_Employed,Tier_1,10.823724738776114,3104.1180314458907,3104.1180314458907,39417.04908911418
58925.20862747551,22,2,Self_Employed,Tier_1,12.612728535669914,1182.362232587839,1182.362232587839,57742.846394887674
41071.098481718014,21,4,Retired,Tier_1,12.779271921723849,5248.587356217739,7198.834503956663,33872.26397776135
43123.40117535235,62,2,Professional,Tier_2,10.960549351963286,4726.561668069609,13617.567085485707,29505.834089866643
8460.589468047536,25,3,Student,Tier_2,6.684254348489661,565.5273194258257,2625.663007223219,5834.926460824317
31230.01154572419,33,1,Self_Employed,Tier_1,6.025812841505706,1881.8620461259627,7839.789923493165,23390.221622231024
44027.0148802195,18,2,Self_Employed,Tier_3,13.256685757157666,5836.523010927745,18869.662619527804,25157.352260691703
53750.35853039819,32,1,Student,Tier_2,10.084471078228766,5420.439360442274,17871.42158569496,35878.93694470323
17241.45679050862,41,0,Retired,Tier_2,5.954098275293805,1026.5732813992,3328.805627244583,13912.651163264036
17707.104828001928,32,4,Professional,Tier_1,7.475896246234746,1323.7647851534475,4455.376300632408,13251.72852736952
18952.13976353264,23,0,Professional,Tier_2,8.988733686422021,1703.5573712224411,6885.382930886424,12066.756832646215
46077.67233623561,19,4,Retired,Tier_1,12.267047232280047,4704.1488238928,4704.1488238928,41373.523512342814
68600.66479688147,22,0,Self_Employed,Tier_1,12.292412680055648,8432.676818094327,19529.81147751144,49070.853319370035
21654.84670831183,56,1,Retired,Tier_2,5.157240536853768,1116.7925326346017,2836.6101022910443,18818.236606020786
62026.84235506389,58,1,Self_Employed,Tier_2,14.740762721099792,9143.229654950595,20891.11651023837,41135.725844825516
33114.83035417342,51,0,Professional,Tier_1,9.63476777193948,3190.5370026963337,4388.712033828015,28726.118320345406
27160.637106157228,56,3,Self_Employed,Tier_2,5.754729078312213,1563.0210814028867,6789.652300056361,20370.98480610087
25332.54664901702,49,0,Professional,Tier_1,9.030840935438658,2287.741992768523,2828.4236517218487,22504.12299729517
54515.57678186571,46,2,Professional,Tier_1,11.89305675018347,6483.568484357133,9361.112154963555,45154.464626902154
38925.89206891727,46,3,Professional,Tier_2,9.702537327154356,3776.799207914514,12403.306478834664,26522.585590082603
185278.0600165797,41,1,Self_Employed,Tier_2,24.496278788439454,45386.23011547355,64421.60646444715,120856.45355213257
15171.484819782863,63,0,Retired,Tier_3,6.998389850459349,1061.7596537916647,7039.7067262555765,8131.778093527289
45407.56600641856,48,3,Professional,Tier_2,13.983118152285511,6349.3936047545385,15116.884693178152,30290.681313240406
19645.269547014745,41,2,Retired,Tier_2,6.438944520284462,1264.948006992618,1942.5747101713168,17702.694836843424
14965.802905259889,32,4,Student,Tier_1,8.260143872442331,1236.196851640621,4038.565660959956,10927.237244299931
29740.31914171688,29,1,Student,Tier_2,9.612883534034982,2858.902241743556,6764.9990410044375,22975.320100712444
33484.39017089911,37,3,Professional,Tier_1,5.114075657527855,1712.4170468016011,7042.492046993535,26441.898123905576
309740.92606891313,21,3,Student,Tier_2,21.63897586138393,67024.76422487915,98336.30158711832,211404.6244817948
25890.61969368339,30,3,Professional,Tier_3,5.198507844935609,1345.925895878575,10579.966061541283,15310.65363214211
12146.661982314816,58,0,Self_Employed,Tier_2,8.683059693001482,1054.7019106315126,5201.101490272806,6945.56049204201
37322.858063035805,61,1,Self_Employed,Tier_2,9.471481661961274,3535.0276571602712,11288.116965411573,26034.74109762423
5705.81226903369,27,1,Self_Employed,Tier_2,9.44332663382692,538.8184896778226,1093.6171487431284,4612.195120290562
27872.260741233524,58,0,Retired,Tier_2,5.469762593760045,1524.5464920592574,9326.34664718646,18545.914094047064
30387.08271734057,40,0,Professional,Tier_1,5.864308437259288,1781.992255629962,8221.165042462148,22165.917674878427
56649.189941626864,24,0,Professional,Tier_2,11.047372215148323,6258.246869717886,21303.880092951804,35345.30984867506
65372.0751107468,29,2,Retired,Tier_2,12.502366040069925,8173.056118335011,20266.07231368222,45106.00279706458
20052.256409264864,32,3,Retired,Tier_2,8.861976724185462,1777.0262956630395,7164.278056640069,12887.978352624796
26594.546340081008,24,2,Student,Tier_2,8.050634915678582,2141.029833320882,8276.744287746038,18317.80205233497
16253.377237362423,25,1,Student,Tier_1,7.07230099099907,1149.4877594287998,4089.5089867478728,12163.86825061455
12167.242965378928,24,0,Self_Employed,Tier_3,8.530614839887223,1037.940634009749,4444.2986558114535,7722.944309567474
38440.56203783093,60,3,Retired,Tier_2,8.148397247700814,3132.28969909134,11503.94055264211,26936.62148518882
10830.096190017686,21,4,Retired,Tier_3,8.668752495400742,938.8342337264588,2977.36674040421,7852.729449613476
21531.045303179737,24,3,Retired,Tier_3,7.586953872232133,1633.55047536165,7917.923252586143,13613.122050593594
13532.013028944742,62,4,Professional,Tier_3,7.901848992030707,1069.279235129134,4550.909935108972,8981.10309383577
46569.41199692477,58,3,Student,Tier_1,10.38865041809592,715.0174933425878,715.0174933425878,45854.39450358218
126765.82174546731,47,0,Retired,Tier_3,15.11177173759244,19156.561623458343,29320.9322815575,97444.88946390981
10590.178292688242,35,4,Self_Employed,Tier_2,8.651124831437288,916.169543972234,3829.5342075953968,6760.644085092846
6812.659655224938,47,4,Professional,Tier_1,5.766196090711401,392.8313147130532,1116.12469398124,5696.5349612436985
27147.579061051343,24,1,Retired,Tier_1,7.378774493392909,2003.1586393305304,3676.23455875678,23471.34450229456
30379.12267656921,40,3,Student,Tier_1,8.220312656372585,2497.2588662769726,5722.248314727982,24656.87436184123
35734.79368085853,54,2,Retired,Tier_1,7.311722751182971,2612.829039651628,8838.37660009951,26896.41708075902
20991.990694521395,24,2,Student,Tier_1,7.303309944693657,1533.1101439821482,4876.653275260287,16115.337419261108
25551.242423282845,55,1,Student,Tier_3,8.955856864635763,2288.332698565302,4492.137663788097,21059.10475949475
40253.85236010458,46,1,Student,Tier_3,11.949727842163757,4810.225803018909,15583.310873666223,24670.541486438357
68961.06677963297,51,1,Self_Employed,Tier_2,11.002813271333997,7587.657407682955,22320.124394920524,46640.94238471244
6278.671197946435,56,0,Self_Employed,Tier_1,5.015722586186023,314.9207293877559,1725.32985069421,4553.341347252226
22332.562840240094,58,0,Student,Tier_1,9.26677814747973,1259.761330930185,1259.761330930185,21072.80150930991
35596.39671323728,62,0,Professional,Tier_2,9.49144079155227,3378.6109179629743,13552.56930249518,22043.8274107421
14394.072616300386,64,0,Retired,Tier_2,8.318450669508188,1197.363829920134,5731.063002914347,8663.009613386039
119837.07202185054,35,1,Professional,Tier_3,19.04680192030789,22825.129735098584,42342.81942384351,77494.25259800703
18045.015146698115,64,1,Professional,Tier_3,8.986703344471557,1621.6519796987186,4415.561745390103,13629.453401308012
29025.16557278289,60,0,Retired,Tier_3,7.638213248525811,2217.0040421868557,8589.82665514151,20435.33891764138
46806.171277591406,42,0,Self_Employed,Tier_1,14.50579649612772,6789.607953156394,14147.229878465852,32658.941399125553
18693.38187180311,44,4,Professional,Tier_1,6.889854015631134,1287.9467215516893,4799.360935482171,13894.02093632094
6847.87882283038,44,3,Professional,Tier_1,6.547256662453595,448.3482024645109,914.6541376745672,5933.224685155813
21290.77244126164,29,4,Retired,Tier_1,6.582190250439706,1401.3991478720277,4092.389971038054,17198.382470223587
68357.40019260946,40,3,Professional,Tier_2,12.050671708578882,8237.525885730834,18828.90861744251,49528.49157516695
22912.46945922096,34,0,Professional,Tier_3,9.917404057586133,2272.3221758419627,8938.901286797767,13973.568172423193
15241.926308934604,61,0,Self_Employed,Tier_2,7.582609433939356,1155.73574221536,5592.886368646243,9649.039940288361
62911.88831491883,24,0,Professional,Tier_3,10.380100732206966,6530.317379622119,21992.976704766013,40918.91161015282
23024.92822433334,41,4,Student,Tier_1,7.4835536335093344,1723.0828527450142,4418.039339899937,18606.888884433403
19946.800025416847,24,1,Self_Employed,Tier_2,6.734740639601258,1343.3652476117425,6054.167702306262,13892.632323110585
33810.19057645152,46,3,Retired,Tier_2,9.657263001924802,3265.1390254199187,9618.067673295154,24192.122903156363
55578.561888485965,45,4,Retired,Tier_1,12.276199779512858,6822.935292010731,13062.589285136106,42515.97260334986
201656.99449851943,40,0,Retired,Tier_2,23.35512498900213,37333.81243941127,37333.81243941127,164323.1820591082
58147.6966557013,27,1,Professional,Tier_1,12.04552326944862,7004.194331310896,14882.050156501406,43265.646499199895
75873.64225885489,33,4,Retired,Tier_2,11.006074518052417,8350.709606570077,22874.06362390503,52999.57863494985
20013.847770164342,60,3,Student,Tier_2,7.338125277187961,1468.641222160349,7442.097737471746,12571.750032692597
13203.776628443278,51,0,Self_Employed,Tier_2,9.804657438841517,1294.5850674086817,4604.025254690017,8599.75137375326
31533.87804382042,42,3,Student,Tier_3,5.419056857962456,1708.8387807151676,8965.679210697901,22568.19883312252
32685.557506430647,19,0,Retired,Tier_3,7.755181291733279,2534.824240837432,14586.455799933388,18099.10170649726
12659.237534638482,22,0,Professional,Tier_1,8.307018501822348,1051.605204192058,3688.249278155594,8970.988256482888
26074.602537948034,31,2,Professional,Tier_2,6.784820600194196,1769.1150044134572,9139.197897201571,16935.404640746463
41291.28509442636,48,3,Retired,Tier_2,13.945728845679692,5758.370656165256,7585.596285283085,33705.68880914328
40025.31374895318,57,1,Retired,Tier_2,14.807374999812216,5926.698301658896,14790.332509822132,25234.981239131048
44908.52595538366,23,0,Retired,Tier_2,11.84802097200732,5320.771573413207,10845.303881217793,34063.22207416587
37862.80250057602,45,1,Professional,Tier_1,8.905352903980454,152.88370403776207,152.88370403776207,37709.91879653826
19997.163814960048,26,4,Student,Tier_3,8.219182080575834,1643.603304902591,7706.223404917046,12290.940410043002
19887.211368426637,23,0,Self_Employed,Tier_1,7.67395225090749,1526.135104450106,5523.034116183269,14364.177252243364
11496.42667609874,34,0,Retired,Tier_1,6.463592344223548,743.082154495592,1898.5915720956127,9597.835104003128
125087.99041822056,57,0,Student,Tier_2,18.10208409885678,20208.310931399,20208.310931399,104879.67948682155
30324.55175515861,52,1,Student,Tier_2,6.599834461195891,2001.3702169401413,8910.182167937404,21414.369587221205
25061.052230302445,29,2,Student,Tier_3,9.917356371349062,2485.393860089016,5749.685295856925,19311.36693444552
14270.06114724431,62,3,Retired,Tier_2,9.877348227286149,1409.5036317599852,3519.7090629275026,10750.352084316808
314103.8625050964,35,0,Professional,Tier_2,16.373150174004472,51428.69711030796,114217.36145006664,199886.50105502972
12711.85415160417,60,3,Student,Tier_3,5.54691000852572,705.115110204524,4187.925864838764,8523.928286765406
21287.478610085745,51,3,Student,Tier_2,8.804772995491334,1874.3141680818237,4887.528428466572,16399.95018161917
41840.58705841114,63,3,Student,Tier_3,12.25279028954968,5126.63938818358,17307.231279278094,24533.355779133046
48490.49281317824,18,1,Self_Employed,Tier_2,11.737960593996428,5691.794938245532,13064.200143038266,35426.29267013997
64556.643088198834,32,3,Student,Tier_1,12.973677468591204,1307.316429532773,1307.316429532773,63249.32665866606
127393.94160386812,35,4,Student,Tier_2,17.990251408059777,22918.49037317273,31043.7623878945,96350.1792159736
44975.752266872216,39,1,Professional,Tier_2,12.367162118793887,5562.224196991205,11370.925586816227,33604.82668005599
12888.980760168144,35,1,Student,Tier_2,5.639968401195615,726.9344421096657,4201.299557245833,8687.681202922311
24425.832506993826,18,4,Student,Tier_2,6.376395027719993,1557.4875694551677,2245.458673026136,22180.373833967686
38377.19026826936,63,2,Retired,Tier_2,6.873582393390592,2637.88779335777,11921.848654278372,26455.341613990982
156926.60545503828,37,2,Professional,Tier_1,23.29627823956897,26341.791938393537,26341.791938393537,130584.81351664475
9805.593605553622,53,0,Student,Tier_2,9.95240082687594,975.8919790792132,3858.369305166015,5947.224300387607
78512.55794710151,55,2,Student,Tier_3,13.192277320831812,10357.594376060408,29142.15270760553,49370.40523949597
34644.14989903981,42,0,Self_Employed,Tier_1,9.455753176251186,3275.865304463679,10465.34897059224,24178.800928447574
58642.62433167899,33,3,Self_Employed,Tier_2,14.634281929752108,8581.92697570331,11881.820393755224,46760.80393792377
27649.333100689804,37,0,Student,Tier_1,9.339339113427076,2582.2649808744623,6031.368482647096,21617.964618042708
15290.79903988947,55,2,Self_Employed,Tier_1,5.668837378453003,866.8105314373872,3453.7731708041465,11837.025869085324
54701.74472563868,64,0,Student,Tier_2,13.82016315950693,7559.870372180241,19596.370402286902,35105.374323351774
50640.02154786808,50,1,Retired,Tier_2,13.527217118695887,6850.185663734496,15986.651115524794,34653.37043234328
65290.26566916704,24,2,Self_Employed,Tier_1,11.979045453802344,7821.150601417827,13291.047120307005,51999.21854886003
29682.38206576796,40,0,Retired,Tier_2,8.021387048435365,2380.938750690613,8639.821993301244,21042.560072466717
18566.14503868831,28,2,Student,Tier_2,8.957755221249776,1663.1098265879084,3706.063485788453,14860.081552899861
8620.712911818522,50,4,Self_Employed,Tier_3,5.867455120612241,505.8164611777765,3051.921816993397,5568.791094825125
57783.07982169279,57,2,Student,Tier_3,13.003007280450744,7513.538076083379,22335.15342577533,35447.92639591746
42110.99909027803,63,4,Professional,Tier_1,11.18584460612058,635.8023824761694,635.8023824761694,41475.19670780185
13853.962258576965,22,0,Retired,Tier_2,9.976150467150998,1382.092120577949,4848.415851413414,9005.54640716355
19498.5176167235,62,4,Professional,Tier_2,9.719769324771512,1895.2109340954603,5966.722198166537,13531.795418556963
20651.549070229557,64,2,Retired,Tier_3,5.528543591153032,1141.7298925959997,3079.750592260956,17571.798477968598
9159.667107743184,58,1,Student,Tier_1,6.977402671343344,639.1068574618305,2050.8608184335235,7108.80628930966
15596.57695751877,25,4,Self_Employed,Tier_2,6.047174663853815,943.1522502035372,4158.147731775087,11438.429225743685
12111.229695506348,34,2,Professional,Tier_3,7.706664298129562,933.3718150080534,4129.859243279104,7981.370452227245
21568.074138443186,35,1,Self_Employed,Tier_1,9.031034385487208,1947.8201917301776,4715.495505953277,16852.578632489905
16613.894826762014,44,3,Self_Employed,Tier_1,8.491892662229716,1410.834115704366,3415.910841076786,13197.983985685229
8162.850589893099,48,4,Professional,Tier_2,5.7364000747582,468.2537673410279,2301.705104727487,5861.145485165612
151300.7482292851,21,4,Professional,Tier_3,15.212319241571109,23016.352835524594,51070.55541917308,100230.19281011201
81714.377574355,19,0,Self_Employed,Tier_2,12.536207589406944,10243.884003112938,31358.04333275252,50356.33424160249
16086.523060305415,22,3,Student,Tier_2,9.26928068533081,1491.1049749701767,2322.9500011446307,13763.573059160786
37305.26609981078,34,0,Professional,Tier_1,6.751173311868717,2518.543168852033,4238.58845058766,33066.67764922312
41895.12423787707,56,0,Student,Tier_2,13.484998646519458,5649.556936435369,15425.552333047654,26469.571904829416
77794.13676922084,49,2,Student,Tier_2,11.339536399699009,8821.494455777429,23329.61164065997,54464.525128560876
15585.069308438136,46,0,Professional,Tier_1,9.646336276352445,1503.3881943945391,3676.586394830276,11908.48291360786
71871.71608690766,33,4,Student,Tier_2,10.3241200375192,7420.122241837344,23340.288073343065,48531.4280135646
19353.497225180497,18,0,Retired,Tier_2,7.370568727468653,1426.462814150667,4583.407144207553,14770.090080972945
10303.745380644084,29,1,Student,Tier_1,6.068259789903403,0.0,-54.99506652343371,10358.740447167518
53544.154384462985,36,4,Student,Tier_2,14.228583353381543,7618.574637456614,14659.645863674225,38884.50852078876
84251.31024324089,26,2,Student,Tier_2,11.696688442761706,9854.613268096467,27645.349200574998,56605.9610426659
237822.49129105304,24,0,Self_Employed,Tier_2,21.78078155338555,51799.597312923644,67190.90431109155,170631.5869799615
11489.31151373794,47,1,Student,Tier_3,6.552497594933544,752.8368606121013,3811.748323099501,7677.563190638438
52474.80395482048,32,1,Student,Tier_1,13.862757172649996,7274.4546490809,9626.000367190109,42848.803587630384
21614.32710326887,61,4,Student,Tier_1,8.273632352364977,1788.2899599620453,2651.1563417365905,18963.17076153228
56142.00867728292,21,0,Student,Tier_2,10.781102262403682,6052.72736766542,20974.398590679983,35167.61008660293
9251.685403190022,23,1,Self_Employed,Tier_1,8.235935158973895,761.9628109189828,1536.65172249239,7715.033680697632
10924.211463287613,55,0,Self_Employed,Tier_3,7.530169689405406,822.6116604150346,3351.0985215314995,7573.112941756114
16127.042529061093,64,4,Self_Employed,Tier_2,7.30494486435032,1178.07156499824,5247.987145847967,10879.055383213125
31956.27679054781,52,3,Professional,Tier_2,5.1242174130557006,1637.5090998655285,9526.597621396224,22429.67916915159
17963.328396186866,19,1,Professional,Tier_2,8.245346347544352,1481.1386418123911,4463.9131656079935,13499.415230578872
50827.668244215936,22,2,Self_Employed,Tier_2,12.305944195974522,6254.824490248277,14809.681113725892,36017.987130490044
68218.31493755551,25,0,Professional,Tier_1,11.158115419999955,7611.878318311514,19146.35266050396,49071.96227705155
48465.84943963156,47,4,Self_Employed,Tier_2,11.05843746474383,5359.565652038555,11917.722941177934,36548.12649845362
109533.17740790208,36,4,Student,Tier_2,17.745490050356693,19437.199098758807,31369.898939625306,78163.27846827677
41840.24541197458,47,2,Self_Employed,Tier_2,10.145561636767958,4244.9278872468585,11638.743797577292,30201.501614397293
11332.560170716191,48,3,Self_Employed,Tier_2,9.810616918852643,1111.7940654474392,1531.9945306632944,9800.565640052895
89290.8119144203,33,0,Professional,Tier_2,12.237477530354283,10926.94304469809,33457.35938709441,55833.452527325884
18487.08524018644,55,3,Self_Employed,Tier_1,9.850221429444328,1821.018832008484,3048.1959810495428,15438.889259136897
62148.8417494523,39,4,Retired,Tier_3,13.66628315848659,8493.436693199881,22217.278390927702,39931.563358524596
105655.60074413594,50,1,Student,Tier_1,18.51262654288968,19559.62678740846,22083.408291277447,83572.1924528585
43230.56595214318,39,3,Self_Employed,Tier_1,14.932862824821855,6455.561112027684,7801.341965628897,35429.223986514284
9063.635701637577,25,1,Self_Employed,Tier_2,8.696037432828895,788.1771533896475,2987.047943270446,6076.587758367131
14391.354559266796,54,2,Self_Employed,Tier_3,9.071637447331536,1305.531509376701,4758.773575549976,9632.58098371682
86435.02323334335,29,4,Self_Employed,Tier_1,13.490153614730438,7213.9981790397,7213.9981790397,79221.02505430365
26203.663602499128,22,1,Professional,Tier_2,9.848611820352726,2580.697110921194,4411.164714489023,21792.498888010105
31971.86219624881,42,0,Professional,Tier_2,9.62173513855548,3076.2478993870086,12090.378682804903,19881.48351344391
55050.82858714644,46,4,Retired,Tier_2,10.360618336879265,5703.6062412038655,18212.03420320048,36838.79438394596
52365.90289041868,30,2,Professional,Tier_1,12.949144491896927,6780.936429766745,10093.05135419534,42272.85153622334
37496.111398911184,43,0,Retired,Tier_2,9.003137166266969,3375.8263412602378,10468.194980274871,27027.916418636312
25387.646176042286,39,4,Retired,Tier_1,7.540437487713595,1914.3395895063795,5439.871318800488,19947.7748572418
23360.875248231845,46,3,Self_Employed,Tier_1,5.720080214890185,1336.2608030992883,4420.511014019419,18940.364234212426
59591.70829914057,29,4,Retired,Tier_2,12.989719365612697,7740.79567323289,9252.197032098253,50339.51126704232
46714.42514142879,63,0,Student,Tier_2,10.08054675611152,4709.069468230444,17840.42463051461,28874.000510914175
24418.898987713743,60,1,Professional,Tier_3,6.018322189184774,1469.6080161321925,9441.623500667543,14977.2754870462
71299.35150352572,45,1,Retired,Tier_1,14.179191080974494,10109.671289180573,16553.269583183916,54746.0819203418
27057.65851334207,26,4,Student,Tier_2,9.885299487877788,2674.7305784511245,6808.7391802554375,20248.919333086633
15178.313143779957,27,4,Professional,Tier_1,5.7454185653796594,872.0576212741946,2722.8935184395905,12455.419625340364
16346.614677477746,59,2,Student,Tier_2,7.425843624024841,1213.8740437713902,4418.512662826182,11928.102014651564
13711.086136060803,43,3,Self_Employed,Tier_2,5.001471548820681,685.7560721293779,1878.0059420782145,11833.080193982589
24125.499903023272,53,2,Self_Employed,Tier_2,7.076611936987723,1707.2680059953063,7587.617988552687,16537.881914470585
80493.52966252729,57,2,Professional,Tier_2,10.014756923892625,6673.850989699626,6673.850989699626,73819.67867282766
15754.424348473938,28,1,Retired,Tier_2,6.187833079241989,974.8574812790248,5457.206849922537,10297.217498551401
34882.24604559505,23,1,Student,Tier_2,9.159751711571309,3195.1271291959074,4757.948024045549,30124.2980215495
17740.424492744445,21,0,Self_Employed,Tier_2,8.31890877844084,1475.8097304595865,6327.204613480608,11413.219879263836
24360.187714091848,44,2,Retired,Tier_3,5.4967868910289335,1339.0276048982414,5910.469848130397,18449.71786596145
8963.532594582864,41,0,Self_Employed,Tier_1,6.149842116336344,551.2431026131928,2401.0740932406643,6562.4585013422
25147.708984403413,22,4,Self_Employed,Tier_2,8.58113239172965,2157.9582014385487,8133.19116638683,17014.517818016582
25693.372462771527,20,0,Retired,Tier_2,5.7424224904139365,1475.4219988480131,7330.022896397069,18363.349566374458
46220.699408387474,24,1,Professional,Tier_2,14.92740361363597,6899.550353735452,14131.226880162758,32089.472528224724
35867.15995174546,41,2,Retired,Tier_2,7.796937177615815,2796.539928832572,8286.50291758986,27580.6570341556
11501.571540180274,39,1,Student,Tier_1,8.530242608270681,981.1119561411922,3172.938394724202,8328.633145456071
71418.43125769474,29,4,Professional,Tier_3,10.02496340418256,7159.671597425176,21862.220316115723,49556.21094157902
35496.70281935034,52,3,Student,Tier_2,8.15252160196686,2893.8763653335163,9842.185998290412,25654.516821059933
35160.10979033626,34,2,Professional,Tier_2,5.609639320349425,1972.3553438767303,5380.330117489222,29779.77967284704
29780.430970290254,20,1,Self_Employed,Tier_2,6.299058310585433,1875.8867119622264,5518.321764849232,24262.109205441022
19825.944809918677,28,3,Retired,Tier_2,7.690973208167591,1524.8081035969385,7066.583729162738,12759.361080755936
35710.30324542176,23,4,Student,Tier_3,6.049704010777835,2160.367647699208,12309.869231291284,23400.43401413048
43889.19360348523,60,3,Professional,Tier_2,10.489658297954678,4603.826438733383,6945.676223763425,36943.51737972181
7416.304064622447,53,1,Self_Employed,Tier_1,5.824285214896329,431.9467011275607,449.71005651621545,6966.594008106232
19495.59829807291,34,1,Self_Employed,Tier_3,7.079585316705728,1380.2075145143017,4952.773528368574,14542.824769704335
24464.90900500413,39,4,Retired,Tier_2,9.7171695233181,2377.296681741767,7201.595678974438,17263.313326029696
36823.41301916831,18,4,Retired,Tier_1,9.721160347486782,2131.720121388149,2131.720121388149,34691.69289778016
77932.74307115162,61,3,Student,Tier_2,11.263351825447415,8777.839039325801,23425.760546389,54506.982524762614
16180.46628769273,20,3,Professional,Tier_1,9.889759220731705,128.5251137980067,128.5251137980067,16051.941173894724
20142.417285772444,33,1,Self_Employed,Tier_2,7.704401819933192,1551.85276394359,5556.217134940231,14586.200150832214
19908.964210563696,52,4,Student,Tier_3,5.277355606661342,1050.6668389943832,5777.918966644502,14131.045243919192
15799.452848294595,31,0,Student,Tier_2,9.66173807649557,1526.501751721643,2201.4801382356677,13597.97271005893
22724.60335014924,24,4,Self_Employed,Tier_2,5.3690632472255215,1220.0983265506425,6920.283939781943,15804.319410367296
55580.8744658149,43,2,Professional,Tier_3,13.06015542310974,7258.948590758941,13753.443654083734,41827.43081173117
12911.636840169096,60,2,Student,Tier_3,8.396604203361928,1084.1390416444656,5215.785027908702,7695.851812260394
42243.43249370215,48,4,Retired,Tier_2,14.014047267759514,5920.014597191501,9406.465674424437,32836.96681927772
7688.114751786757,41,3,Self_Employed,Tier_2,9.252559184985367,711.3473676186607,2381.49022839946,5306.624523387297
19146.63504475757,36,2,Self_Employed,Tier_3,5.243553254043328,1003.964004929186,6937.830191310417,12208.804853447158
23048.62100689134,54,1,Self_Employed,Tier_1,5.497848417827167,1267.1782453583555,4511.276086953316,18537.344919938023
114558.44391700788,18,1,Professional,Tier_1,20.67835678463489,0.0,-5400.788673360352,119959.23259036824
24079.37193964954,42,1,Professional,Tier_2,5.691423006110129,1370.4589143000403,6895.41260847772,17183.95933117182
5156.214070346858,27,4,Student,Tier_1,6.796436790688545,350.4388300837132,1250.0575118777992,3906.1565584690584
6062.281753380148,35,2,Student,Tier_1,5.610469302447817,340.1224568012885,1330.2797197930358,4732.002033587112
30827.92856617341,59,3,Self_Employed,Tier_2,5.549934174320457,1710.9297427291567,8589.148646262143,22238.77991991127
49019.29844029585,18,1,Student,Tier_1,11.949475454605787,5857.54903514311,8468.980282139637,40550.31815815621
40510.53516288944,46,3,Self_Employed,Tier_2,14.359133316009215,5816.961751068087,12393.9066300037,28116.62853288574
34303.70844655553,30,1,Retired,Tier_2,7.453162323584094,2556.711073530811,9302.249596788362,25001.458849767172
76020.65347875531,21,4,Student,Tier_1,13.517292872402216,10275.93437423738,15032.465050699531,60988.18842805578
19482.65154203746,29,1,Professional,Tier_2,8.736585613553153,1702.1185317603365,6784.052428652634,12698.599113384826
61382.5643437498,36,4,Professional,Tier_2,10.0021177302602,6139.556351514575,18816.45241874301,42566.111925006786
8130.199594611006,43,2,Self_Employed,Tier_3,7.103022503180469,577.489906758707,2380.783291499295,5749.416303111711
14544.881071323429,61,2,Retired,Tier_2,5.762199625626119,838.1050826395627,2017.8720056187208,12527.009065704706
7067.906075804465,55,3,Student,Tier_1,8.798986818318554,424.4199499709248,424.4199499709248,6643.486125833542
24078.54370215008,33,1,Student,Tier_1,7.661795181164865,0.0,-144.42866442120066,24222.97236657128
28910.02462615057,61,2,Retired,Tier_2,7.642485859701455,2209.4445440897666,6821.111833218896,22088.912792931675
32867.3109419097,42,0,Retired,Tier_2,5.901535855364204,1939.6761399308436,9628.907629185129,23238.403312724575
31522.578409372683,27,0,Student,Tier_3,9.277705357833124,2924.571946013517,11110.516496664704,20412.06191270798
14284.209794656334,54,3,Self_Employed,Tier_3,5.827311252850601,832.3853647447962,5345.236221378478,8938.973573277857
25764.68371985497,45,2,Student,Tier_1,7.97532897210097,2054.818285279775,5480.924338975121,20283.75938087985
9054.302388402872,45,4,Retired,Tier_3,7.224998022158193,654.1731684823296,3443.7886886332417,5610.513699769632
89280.27347710771,42,0,Professional,Tier_1,13.26458694150999,11842.659496988836,13623.181629188255,75657.09184791945
23530.47814868164,42,2,Student,Tier_2,7.241934501462417,1704.061815408451,6657.492654779442,16872.985493902197
20289.195164203506,29,4,Retired,Tier_2,6.594037663908842,1337.8771708315503,6051.837051038776,14237.358113164726
106948.73894811404,25,1,Professional,Tier_1,22.111848522327342,15425.6927532939,15425.6927532939,91523.04619482014
11105.05216559774,53,2,Student,Tier_1,9.422595428275354,896.8680859373035,896.8680859373035,10208.184079660432
12191.362271353457,56,1,Self_Employed,Tier_2,8.325305457508641,1014.9681485216388,3501.690049469644,8689.672221883813
12481.170165004554,41,0,Self_Employed,Tier_2,8.74883320858598,1091.956760216044,5047.027768949414,7434.14239605514
28414.51983469931,40,1,Student,Tier_1,9.506856178936308,1381.2643661978618,1381.2643661978618,27033.255468501447
42372.63213724393,54,0,Student,Tier_2,13.894410596735549,5887.427489792993,10713.214326130706,31659.41781111322
54213.92293388683,28,3,Professional,Tier_2,11.29284490746182,6122.294235174715,13290.35054667302,40923.57238721382
234813.9822172439,34,3,Self_Employed,Tier_2,15.38785317746912,36132.83082375794,60066.33816509656,174747.6440521473
4961.218710419728,45,0,Retired,Tier_2,8.992486933665393,446.1369442850568,1936.0801502044103,3025.1385602153177
48822.23542118476,20,4,Student,Tier_3,12.98611892193692,6340.1135521430615,17385.745528078616,31436.48989310614
19211.190035346302,19,3,Self_Employed,Tier_3,6.856439795727682,1317.2036788163546,6658.976258204277,12552.213777142026
18766.34793768792,46,4,Self_Employed,Tier_3,5.9404532716199006,1114.8061300279558,6862.561735961697,11903.786201726221
18272.179899423027,51,4,Student,Tier_1,8.606523561458244,1572.59946823588,3869.7174757701514,14402.462423652876
14500.478443937318,31,4,Student,Tier_2,8.499071047732638,1232.4059652113888,4859.519607707416,9640.958836229902
