,Unnamed: 0,Income,Age,Dependents,Occupation,City_Tier,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Expenses,SavingsRate,ExpenseRatio,NetSavings,Financial_Status
5566,5566,71619.38106393519,42,2,3,1,11.635883088450733,8333.54744927152,22125.99717461539,49493.3838893198,0.1163588308845073,0.6910613182364235,13792.44972534387,0
5567,5567,52169.19787806789,42,1,2,1,14.667302934820086,5380.595305036397,5380.595305036397,46788.60257303149,0.1031373976194182,0.8968626023805817,7.275957614183426e-12,0
5568,5568,37326.07444066474,44,1,2,1,5.683893285275437,2121.5742387898545,4007.813028788392,33318.26141187635,0.0568389328527543,0.8926269882690344,1886.238789998536,0
5569,5569,13499.161533055843,60,0,2,0,5.028921094126349,678.8621818660351,2242.738435392808,11256.423097663035,0.0502892109412634,0.8338609083311627,1563.876253526773,0
5570,5570,29933.20780782167,29,3,2,1,6.9620585687784775,2083.967459094717,8861.285886970269,21071.9219208514,0.0696205856877847,0.7039647088991652,6777.318427875552,0
5571,5571,19584.238019890552,37,2,3,2,9.48265994620374,1857.1066944813656,8293.677998137598,11290.560021752954,0.0948265994620373,0.5765126021388118,6436.571303656233,0
5572,5572,22781.44106919175,33,4,1,0,9.35034378828671,2130.1430598953684,3660.0068560388354,19121.43421315292,0.0935034378828671,0.8393426102886703,1529.863796143463,0
5573,5573,22232.830794721547,42,1,2,0,7.308817896789817,1624.957116087606,2369.728986397225,19863.10180832432,0.0730881789678981,0.8934130786908233,744.7718703096195,0
5574,5574,13698.097051504534,44,0,3,1,6.929124474157597,949.1581952896609,3178.7133328245927,10519.38371867994,0.0692912447415759,0.7679448962237087,2229.5551375349337,0
5575,5575,6267.1801106056655,35,3,1,0,6.955021827828157,322.94333131408894,322.94333131408894,5944.2367792915775,0.0515292883904176,0.9484707116095824,-9.094947017729282e-13,0
5576,5576,17578.61212684687,27,2,0,1,7.241843481373523,1273.0155764239955,3095.8143751710504,14482.79775167582,0.0724184348137352,0.8238874404400232,1822.798798747055,0
5577,5577,35019.356210276674,47,1,1,1,6.557058305457031,2296.239604903529,10015.359158844149,25003.997051432525,0.0655705830545703,0.7140050462748064,7719.11955394062,0
5578,5578,10202.73422170893,18,0,0,1,6.65155611636098,678.640592160135,3570.358087736236,6632.376133972694,0.0665155611636098,0.6500586989574437,2891.7174955761006,0
5579,5579,30378.744532092245,21,1,0,0,9.385304514235225,2851.137681938439,8250.006047090857,22128.73848500139,0.0938530451423522,0.7284283411259636,5398.868365152415,0
5580,5580,137196.2141306206,40,4,2,0,23.836576488490024,8928.984265762585,8928.984265762585,128267.22986485796,0.0650818561018131,0.9349181438981866,4.365574568510056e-11,0
5581,5581,68009.17522572313,24,2,3,1,14.329601680118463,9745.443915779932,15051.694965202623,52957.4802605205,0.1432960168011846,0.7786814071006463,5306.251049422699,1
5582,5582,111723.89327316848,47,2,1,0,20.9141022829051,2385.3371588759182,2385.3371588759182,109338.55611429256,0.0213502867559734,0.9786497132440266,0.0,0
5583,5583,41021.63798444208,43,2,0,0,12.170647353107077,4992.598897554667,7771.767972798072,33249.87001164401,0.1217064735310707,0.8105446697241684,2779.169075243405,1
5584,5584,76340.62543589302,18,2,3,0,12.624414722109137,5091.680268808617,5091.680268808617,71248.9451670844,0.066696863429346,0.933303136570654,0.0,0
5585,5585,16810.868256693495,46,0,1,1,7.596338888408365,1277.0105228623052,5786.002227084766,11024.86602960873,0.0759633888840836,0.6558177639170432,4508.991704222461,0
5586,5586,17916.55539922508,42,4,2,1,7.371025617292467,1320.6338882132773,4013.6443733510114,13902.911025874067,0.0737102561729246,0.7759812484086864,2693.010485137734,0
5587,5587,3353.0997507796387,57,1,1,1,7.577998780917596,254.097858237032,800.4255360288912,2552.6742147507475,0.0757799878091759,0.761287884190507,546.3276777918592,0
5588,5588,77487.27744598796,43,0,2,0,11.554115173643968,8952.969281030495,21565.217975788182,55922.059470199776,0.1155411517364396,0.7216934355343677,12612.248694757687,0
5589,5589,102869.02380692108,34,3,1,2,22.591431955193524,23239.585516312407,41982.76803700405,60886.25576991704,0.2259143195519353,0.5918813411138892,18743.182520691626,1
5590,5590,19272.044712475017,48,2,1,0,8.185722423631425,1577.556085521342,4315.605201779892,14956.439510695123,0.0818572242363142,0.7760691578830577,2738.049116258552,0
5591,5591,24484.39599653627,25,2,0,1,5.790458436989744,1417.7587737274137,7946.409358205601,16537.98663833067,0.0579045843698974,0.6754500556464715,6528.650584478188,0
5592,5592,16413.557837447257,22,1,0,1,7.421727189324246,1218.1694847572835,5301.522191134654,11112.035646312605,0.0742172718932424,0.677003472151582,4083.352706377369,0
5593,5593,40744.47398837766,18,2,0,0,11.613259844659384,2716.482196185724,2716.482196185724,38027.99179219193,0.0666711809056756,0.9333288190943244,-9.094947017729282e-13,0
5594,5594,73784.11155937701,32,2,2,1,14.087671097011526,10394.462958337095,23301.972653863413,50482.1389055136,0.1408767109701152,0.6841871215714053,12907.50969552631,1
5595,5595,7440.810659781073,53,1,1,2,5.70054148336684,424.166498359602,1965.150679351388,5475.659980429685,0.0570054148336684,0.7358956208933816,1540.9841809917862,0
5596,5596,41626.96715554285,24,4,1,0,10.0545848283279,4185.418724114249,9347.3829412653,32279.58421427756,0.1005458482832789,0.7754488597178371,5161.964217151043,0
5597,5597,24043.38638354905,63,0,2,1,6.105097010866574,1467.872063413154,9398.556519041736,14644.829864507316,0.0610509701086657,0.6091001338533407,7930.684455628579,0
5598,5598,32848.72381230549,61,4,1,0,8.410024784667744,2762.585814061947,2776.153161634451,30072.570650671045,0.0841002478466774,0.9154867270492112,13.56734757250024,0
5599,5599,43310.39099470246,44,1,0,0,14.151339326070106,6029.491562522984,6029.491562522984,37280.899432179474,0.1392158192074619,0.860784180792538,0.0,0
5600,5600,25806.733097305896,52,2,2,0,9.996864485354209,2579.864135834724,4296.05269279494,21510.68040451096,0.0999686448535421,0.833529773931617,1716.1885569602118,0
5601,5601,27614.13830350708,44,2,2,1,5.834847958256399,1611.242984992281,5637.9922194878345,21976.146084019245,0.0583484795825639,0.795829507424036,4026.7492344955535,0
5602,5602,25282.11547693842,37,4,1,0,5.46725116891503,1382.236753939363,3569.497215825348,21712.618261113075,0.0546725116891502,0.8588133489429977,2187.260461885981,0
5603,5603,65199.40499795828,35,3,0,0,13.751482207818622,2978.1235868974763,2978.1235868974763,62221.2814110608,0.0456771589708638,0.954322841029136,0.0,0
5604,5604,41938.54572595265,57,0,1,0,11.719336993772997,4914.919503911973,10391.372688739692,31547.17303721296,0.1171933699377299,0.7522238191891035,5476.453184827718,0
5605,5605,35789.84564071524,19,2,1,0,7.363044816339331,2635.222374224532,4601.814325655843,31188.0313150594,0.0736304481633933,0.871421230148567,1966.591951431308,0
5606,5606,10852.93993233251,47,1,2,0,9.090142873718612,986.5477458478852,1050.1999742593362,9802.739958073174,0.0909014287371861,0.9032335956148956,63.652228411451006,0
5607,5607,22160.99113287424,55,4,2,1,6.524860419016303,1445.9737388906235,6863.537952337823,15297.453180536417,0.065248604190163,0.6902874103786696,5417.564213447198,0
5608,5608,61567.41232948782,47,0,3,2,14.20154842577447,8743.525876468455,23690.529345194365,37876.88298429346,0.1420154842577447,0.6152099227687089,14947.00346872591,1
5609,5609,30918.497832879475,24,3,1,1,7.366364165144848,2277.56914476232,9233.665131470996,21684.83270140848,0.0736636416514484,0.7013546653727888,6956.095986708677,0
5610,5610,50847.07289580837,56,2,3,1,12.117349289004196,6161.317426019679,12292.995808750891,38554.07708705747,0.1211734928900419,0.7582359198150758,6131.678382731221,1
5611,5611,123273.66738153264,30,4,1,2,22.22538616183792,27398.04861140526,49725.66192411255,73548.0054574201,0.2222538616183791,0.5966238128520072,22327.61331270727,1
5612,5612,68860.46681170497,50,2,3,1,11.947067541187412,8226.806479171335,22355.5838660648,46504.88294564019,0.1194706754118741,0.6753495161861905,14128.777386893453,0
5613,5613,32321.22230633637,57,4,1,1,5.122668583125582,1655.7091007688712,11165.124008598745,21156.09829773764,0.0512266858312558,0.6545574946771157,9509.41490782986,0
5614,5614,19933.585954394886,47,3,2,2,7.888046001719303,1572.3704298749262,4890.731438879147,15042.854515515735,0.078880460017193,0.7546486893994675,3318.361009004225,0
5615,5615,3889.799853706834,47,1,2,2,9.534169631536605,370.86011637967226,1678.1043579299603,2211.695495776874,0.095341696315366,0.56858850813859,1307.2442415502876,0
5616,5616,26219.13384573957,40,1,3,0,8.077860609273113,2117.945085017592,4140.292664576162,22078.84118116341,0.0807786060927311,0.842088884822222,2022.347579558566,0
5617,5617,23112.81868417524,62,0,3,1,5.626036687278473,1300.3356586358525,7694.114892417034,15418.703791758202,0.0562603668727847,0.6671061631403269,6393.779233781185,0
5618,5618,40996.6492263705,41,2,3,1,14.77272709510759,6056.323108350252,12600.271277966414,28396.37794840409,0.1477272709510759,0.692651191847614,6543.948169616158,1
5619,5619,26524.615803604524,37,2,0,1,7.20197379892938,1910.29588044228,5406.168939791471,21118.446863813053,0.0720197379892938,0.7961829502142381,3495.873059349191,0
5620,5620,23217.105989475484,45,2,3,2,9.151398279838338,2124.689838149104,6226.849199325487,16990.256790149997,0.0915139827983834,0.7317990794309949,4102.159361176382,0
5621,5621,7225.946560538107,36,1,3,1,5.187578969019031,374.8516840870288,2536.8500007894418,4689.096559748667,0.0518757896901903,0.6489248876204635,2161.998316702412,0
5622,5622,14143.046902561571,30,0,3,1,5.394344076231475,762.9246127869692,3590.397367303618,10552.649535257951,0.0539434407623147,0.7461369256540236,2827.47275451665,0
5623,5623,43926.51896284108,33,1,0,2,10.359564205917495,4550.595935380046,16591.346735425122,27335.172227415955,0.1035956420591749,0.6222931585027189,12040.75080004508,0
5624,5624,118382.80532029163,32,4,0,0,23.345046632604323,21936.157624427404,21936.157624427404,96446.64769586425,0.1852985115961548,0.8147014884038453,-1.4551915228366852e-11,0
5625,5625,27748.3693045465,28,2,1,1,5.1297321024528495,1423.4170081224945,8728.760396009318,19019.608908537182,0.0512973210245285,0.6854315905843471,7305.343387886824,0
5626,5626,38995.49944098035,29,4,2,1,8.9273394136661,3481.2605911505825,12152.41073878432,26843.08870219602,0.089273394136661,0.6883637621521685,8671.150147633747,0
5627,5627,64275.58838069954,39,3,3,2,14.680807613402871,9436.175472553232,19843.86407454517,44431.72430615437,0.1468080761340287,0.6912690404790783,10407.688601991938,1
5628,5628,15681.508767369562,42,4,3,2,7.204994017744921,1129.8517685811223,4994.677644746962,10686.8311226226,0.0720499401774492,0.6814925324570809,3864.82587616584,0
5629,5629,40231.43343366482,20,4,2,1,12.28813901767126,4943.694469130606,13022.869858087275,27208.56357557754,0.1228813901767125,0.6763011221173637,8079.175388956671,1
5630,5630,16590.086142041353,41,4,1,1,9.87947627635007,1639.013624629016,3318.688983360016,13271.397158681337,0.0987947627635007,0.7999595086519747,1679.6753587310002,0
5631,5631,59922.79193234248,42,1,1,1,11.72600150175477,7026.547481879865,19232.33247367161,40690.45945867087,0.1172600150175477,0.6790481242031177,12205.784991791745,0
5632,5632,33862.893234368195,26,4,3,1,9.603491997593116,3252.02024191605,8412.379988948938,25450.513245419257,0.0960349199759311,0.7515752735383217,5160.359747032888,0
5633,5633,38090.268625217526,45,2,2,1,7.649349225430935,2913.657668047639,11381.183395574257,26709.08522964327,0.0764934922543093,0.7012049584748955,8467.525727526616,0
5634,5634,16040.527745355916,63,0,3,0,8.938506445428374,1433.7836063993652,4852.054407948737,11188.47333740718,0.0893850644542837,0.6975127947798655,3418.27080154937,0
5635,5635,52816.48032356106,47,3,3,1,13.630573370158436,7199.1891020382855,12486.163925869208,40330.31639769185,0.1363057337015844,0.7635934115757573,5286.974823830923,1
5636,5636,159010.09943258765,24,2,3,1,19.55031422861985,31086.97409431176,57971.633123832,101038.46630875564,0.1955031422861985,0.6354216912592455,26884.65902952025,1
5637,5637,13394.819467733423,28,0,2,0,9.886551885964131,1324.2857767086896,3779.184765582952,9615.634702150472,0.0988655188596413,0.7178622097381325,2454.8989888742617,0
5638,5638,22860.03468270331,27,2,2,1,8.688094591121402,1986.1014367964228,3977.3059631687247,18882.728719534585,0.086880945911214,0.8260148762513431,1991.2045263723016,0
5639,5639,36106.8775482971,20,4,1,2,6.546861240845898,2363.8671714891525,12310.494378050073,23796.38317024703,0.0654686124084589,0.6590540303136606,9946.62720656092,0
5640,5640,56279.04994604921,36,3,2,2,14.836553957117566,8349.871611798735,16169.78242403717,40109.26752201204,0.1483655395711756,0.7126855830093436,7819.910812238428,1
5641,5641,19174.098914621853,19,2,2,1,7.296987903025105,1399.1316783140246,2377.7409548366486,16796.357959785204,0.072969879030251,0.8759920366832247,978.609276522624,0
5642,5642,3110.4678518267533,34,3,2,1,7.088452100878409,220.484023789961,577.4885348351095,2532.979316991644,0.070884521008784,0.8143402978764256,357.0045110451485,0
5643,5643,88992.2223861085,46,1,0,1,11.87621044031368,10568.903606086184,19803.88752260011,69188.33486350838,0.1187621044031367,0.7774649627618305,9234.983916513927,0
5644,5644,55124.94176391139,19,1,1,0,12.835116027105418,7075.350235272318,10465.426699838186,44659.5150640732,0.1283511602710541,0.810150789008369,3390.0764645658683,1
5645,5645,7439.7657063921615,33,4,2,0,7.582463926670527,564.1175509159904,1061.7240376734408,6378.041668718721,0.0758246392667052,0.8572906621560381,497.6064867574504,0
5646,5646,18451.43874561828,27,4,3,1,8.951562525531351,1651.692076174138,6622.736269134675,11828.702476483604,0.0895156252553135,0.6410720941364316,4971.044192960539,0
5647,5647,105187.37938503332,21,1,0,0,20.4634731213328,10750.989380726736,10750.989380726736,94436.39000430658,0.1022079782154592,0.8977920217845408,0.0,0
5648,5648,95529.4442220748,60,2,0,1,13.153066217637862,12565.051055870928,22120.125618811,73409.3186032638,0.1315306621763786,0.768447039559982,9555.07456294007,1
5649,5649,63567.94919222,43,0,1,1,13.187425879552688,8382.976182875724,26635.599487103063,36932.34970511693,0.1318742587955268,0.5809901086070751,18252.623304227345,1
5650,5650,26057.546899970373,41,0,0,2,7.29044538360244,1899.711225048931,11411.11754897542,14646.429350994951,0.0729044538360244,0.5620801300759284,9511.40632392649,0
5651,5651,32059.30012279542,29,1,0,1,9.064280796294636,2905.944984457009,10745.772184520389,21313.52793827504,0.0906428079629464,0.664815758816902,7839.827200063372,0
5652,5652,27016.741720359027,38,0,1,2,7.354189935766456,1986.8625005706608,13587.912678187236,13428.829042171792,0.0735418993576645,0.4970558323120148,11601.050177616571,0
5653,5653,73979.58733130946,59,2,2,1,11.811906259096435,8738.399506440657,15850.842461020657,58128.74487028881,0.1181190625909643,0.7857403233403507,7112.442954579999,0
5654,5654,14887.522655586192,33,0,1,2,6.441350769807394,958.9575551808514,5810.3580504269285,9077.164605159263,0.0644135076980739,0.609716258047357,4851.400495246077,0
5655,5655,15745.547985948177,53,0,3,2,5.890073476224494,927.4243456065336,6374.419864003652,9371.128121944525,0.0589007347622449,0.5951604942748017,5446.995518397119,0
5656,5656,67317.28583405446,52,1,2,0,13.53777035991107,9113.25956873924,10871.95374294956,56445.33209110491,0.1353777035991107,0.8384968495350469,1758.6941742103136,1
5657,5657,28953.99575884893,26,3,2,2,8.671862114926697,2510.8505889691032,10671.284431770528,18282.711327078407,0.0867186211492669,0.6314400084655272,8160.433842801421,0
5658,5658,90375.32404432536,23,3,0,1,14.93809320825881,13500.350143007256,28884.14576646928,61491.17827785607,0.149380932082588,0.6803978732922406,15383.795623462038,1
5659,5659,17531.2958154353,61,2,2,1,8.276147065377147,1450.9158241517353,4862.001507807807,12669.294307627491,0.0827614706537714,0.7226673054294654,3411.0856836560733,0
5660,5660,28713.709550331125,18,3,0,2,6.882526691367255,1976.228723883208,11120.998592326663,17592.71095800446,0.0688252669136725,0.61269377010194,9144.769868443456,0
5661,5661,14343.07136341428,31,4,2,0,5.318235518327278,762.7983156681267,1868.7641440129464,12474.307219401337,0.0531823551832727,0.8697096251797429,1105.965828344816,0
5662,5662,30177.22578457617,41,1,1,2,7.646795583052919,2307.5907683828773,4236.415130930058,25940.81065364612,0.0764679558305291,0.8596154874814463,1928.8243625471769,0
5663,5663,9192.24167479814,27,3,0,2,7.790415892681216,716.1138563271404,2913.087467560864,6279.154207237277,0.0779041589268121,0.6830928112402098,2196.973611233723,0
5664,5664,20309.538344849563,35,0,1,2,7.207058061563893,1463.720220548891,8227.462893304737,12082.075451544826,0.0720705806156389,0.5948966070225227,6763.742672755846,0
5665,5665,9508.57753556769,62,3,0,2,7.079561536658137,673.1655978913664,2235.5631065168764,7273.014429050814,0.0707956153665813,0.7648898483338279,1562.39750862551,0
5666,5666,52265.47233298594,26,1,0,0,11.604123603329006,6064.950011383413,8475.842510440445,43789.629822545496,0.11604123603329,0.8378309401579608,2410.892499057032,0
5667,5667,53221.84080095475,44,0,0,1,11.438750738574695,6087.9137077022615,18305.892691668785,34915.948109285964,0.1143875073857469,0.6560454802731965,12217.978983966525,0
5668,5668,7515.647626037999,36,0,2,1,6.403568634449471,481.2696540567155,1594.3943567814058,5921.253269256593,0.0640356863444947,0.7878566909846041,1113.1247027246902,0
5669,5669,87208.86408177445,53,1,2,0,10.060670492460858,3612.029917759952,3612.029917759952,83596.8341640145,0.0414181511912941,0.958581848808706,0.0,0
5670,5670,221213.7619768321,20,2,1,2,18.25848046399411,40390.27151420634,65555.22331845175,155658.53865838042,0.1825848046399411,0.7036566679548746,25164.95180424536,1
5671,5671,31124.72411751304,55,2,3,0,8.363668484606217,2526.0390539681,2526.0390539681,28598.68506354494,0.0811586006170177,0.9188413993829824,-4.547473508864641e-13,0
5672,5672,17962.854261306817,26,1,1,1,7.769227989819395,1395.5751010399151,6443.709942694426,11519.144318612392,0.0776922798981939,0.6412758323951554,5048.134841654509,0
5673,5673,287338.756073932,27,1,3,0,16.502185771800242,47417.17532170021,50222.51271134455,237116.24336258744,0.1650218577180024,0.8252149713545,2805.337389644337,1
5674,5674,10443.947071856132,26,1,0,0,7.837968763552558,285.27552899504553,285.27552899504553,10158.671542861086,0.0273149152358108,0.9726850847641892,0.0,0
5675,5675,30486.457089712625,34,0,3,1,5.359577516833048,1633.9452998591926,11033.93424986173,19452.52283985089,0.0535957751683304,0.6380709566417597,9399.98895000254,0
5676,5676,34636.0552854087,59,0,3,1,9.670765972719128,3349.5718488334896,11443.76774666096,23192.28753874774,0.0967076597271912,0.6695995646050972,8094.195897827471,0
5677,5677,87998.12241206807,55,1,0,0,10.33128836737884,9091.33978426978,22572.44548232392,65425.67692974416,0.1033128836737884,0.7434894647339847,13481.105698054134,0
5678,5678,40004.36454408426,60,0,1,0,11.66087446714193,4664.858730863501,5339.853418631945,34664.51112545232,0.1166087446714193,0.866518229211028,674.994687768437,0
5679,5679,20131.59084375093,37,4,0,1,8.419228282294284,1694.924589992845,5111.350028462262,15020.24081528867,0.0841922828229428,0.7461030244388818,3416.4254384694173,0
5680,5680,14016.705739594348,24,1,0,2,7.223273693670334,1012.4650184072984,2617.6232977992386,11399.082441795108,0.0722327369367033,0.8132497502316122,1605.158279391942,0
5681,5681,22822.3410192047,21,0,3,0,7.823101507391179,1785.4149042953584,6029.019002502748,16793.322016701954,0.0782310150739118,0.7358281958266504,4243.604098207389,0
5682,5682,13405.371608079557,27,2,0,1,9.005323985733202,1207.1971447990568,3867.031981949425,9538.33962613013,0.090053239857332,0.711531161163878,2659.8348371503703,0
5683,5683,31170.04811749828,38,1,1,1,7.959292085855654,2480.91517297344,9887.745535016424,21282.30258248185,0.0795929208585565,0.6827805495280698,7406.830362042987,0
5684,5684,19102.90538292732,31,1,3,2,7.798387666327217,1489.7186172923618,6973.169574155945,12129.735808771373,0.0779838766632721,0.6349681143064226,5483.450956863587,0
5685,5685,9079.02807812865,42,1,1,0,5.030128396146215,456.68676945203714,2120.173941065037,6958.854137063612,0.0503012839614621,0.7664756708735675,1663.487171613,0
5686,5686,81884.85166220172,34,3,0,0,10.887371482382791,8915.107988262003,16084.290298850785,65800.56136335093,0.1088737148238279,0.8035742878890096,7169.182310588782,0
5687,5687,20147.079963302527,45,1,1,0,6.710715341481489,811.3491544813078,811.3491544813078,19335.73080882122,0.0402713026383556,0.9597286973616443,0.0,0
5688,5688,10877.40756415056,31,2,1,1,9.990133436573505,1086.6675300985808,3829.317959867787,7048.0896042827735,0.099901334365735,0.6479567454575904,2742.6504297692063,0
5689,5689,26221.7724201162,30,0,0,2,5.873785438984156,1540.2106502563483,7708.35359576765,18513.418824348548,0.0587378543898415,0.7060323203074503,6168.142945511302,0
5690,5690,31686.62395048728,51,1,2,2,6.585829624692524,2086.827067196108,7265.199787327852,24421.424163159423,0.0658582962469252,0.7707171392357774,5178.372720131748,0
5691,5691,7418.849573818256,58,4,1,1,8.35511739235145,619.8535910544806,916.952291275763,6501.8972825424935,0.0835511739235145,0.8764023610194545,297.09870022128234,0
5692,5692,39115.37121194055,20,0,2,0,5.731087716181097,2241.736234666162,11355.782628778492,27759.58858316206,0.0573108771618109,0.709684907059965,9114.04639411233,0
5693,5693,12980.799792972864,21,2,0,0,5.36949719463019,697.0036807242394,2952.0881791683423,10028.711613804522,0.0536949719463019,0.7725804090464095,2255.084498444103,0
5694,5694,117921.65095921476,61,3,2,2,15.466325649360954,18238.14654845493,41223.11231309226,76698.5386461225,0.1546632564936095,0.6504194778671307,22984.96576463733,1
5695,5695,45620.89299593825,32,2,2,1,14.586958427927458,6654.700695766782,13479.440449596354,32141.452546341898,0.1458695842792745,0.704533612465752,6824.739753829572,1
5696,5696,21786.214111996327,37,3,2,1,6.754904712554176,1471.6380037383828,7418.741482055455,14367.472629940872,0.0675490471255417,0.6594754167053554,5947.103478317073,0
5697,5697,16528.119878530993,25,0,2,1,7.555274917380278,1248.7448954971958,4767.620380200753,11760.49949833024,0.0755527491738027,0.7115449055767319,3518.875484703557,0
5698,5698,27583.65026826632,22,3,1,0,6.5577537990883386,1808.8678733944748,4546.917049470041,23036.733218796275,0.0655775379908833,0.8351589798576783,2738.04917607557,0
5699,5699,48980.87789623282,19,0,1,2,14.337162492677653,7022.468054322931,11389.257170638884,37591.62072559394,0.1433716249267765,0.767475438174724,4366.789116315954,1
5700,5700,29394.33823604396,45,2,3,1,6.417318340504485,1886.328258691572,4945.661397534153,24448.676838509808,0.0641731834050448,0.8317478230732992,3059.3331388425813,0
5701,5701,25215.78874822682,39,2,2,1,7.768923431054187,1958.9953203861185,8309.657851386299,16906.13089684052,0.0776892343105418,0.6704581429375024,6350.66253100018,0
5702,5702,31434.11016574885,26,3,0,1,7.673684324782023,2412.154384423782,9543.429481631858,21890.680684117,0.0767368432478202,0.6963989299741484,7131.2750972080685,0
5703,5703,18506.281901190603,45,4,1,2,8.018289476886597,1483.8872542461352,6122.278615703626,12384.003285486977,0.0801828947688659,0.6691783553070296,4638.391361457491,0
5704,5704,22797.08416284873,63,2,2,1,8.404937372498557,1916.080646643223,7248.492484065646,15548.591678783088,0.0840493737249855,0.6820430002237677,5332.411837422417,0
5705,5705,5655.13188162354,18,3,0,0,6.121913295301294,346.2022705279337,1338.3284724276264,4316.803409195913,0.0612191329530129,0.7633426592973808,992.1262018996928,0
5706,5706,65377.5133221279,53,1,3,0,13.817146407136374,9033.3067330635,13922.023170772283,51455.49015135562,0.1381714640713637,0.7870518093556766,4888.716437708785,1
5707,5707,38100.81244494345,59,0,0,0,5.54817255633078,2113.898819809415,3398.413996185809,34702.39844875764,0.0554817255633078,0.9108046842545262,1284.5151763763945,0
5708,5708,16158.281529392609,19,1,0,1,5.29844299061757,856.1373350983561,4600.4556211159015,11557.825908276704,0.0529844299061757,0.7152880637246307,3744.318286017549,0
5709,5709,137028.0112690236,55,1,2,1,20.2297637700876,27720.44297857249,45778.36573941278,91249.64552961085,0.2022976377008759,0.6659196516430698,18057.92276084028,1
5710,5710,32162.801954809715,43,1,1,2,9.888349791547611,3180.3703600542976,9841.839674253108,22320.962280556607,0.0988834979154761,0.6939993073961228,6661.46931419881,0
5711,5711,13095.68156170799,48,3,0,1,6.190194256895742,810.6481279342025,1401.0484723401678,11694.633089367822,0.0619019425689574,0.893014466964678,590.4003444059653,0
5712,5712,59536.36598286358,58,2,0,1,14.309722442135705,8519.488724281877,17134.016115709834,42402.34986715375,0.143097224421357,0.7122092382890564,8614.52739142795,1
5713,5713,41249.37474090498,36,1,3,2,12.4265493874334,5125.873924186035,12790.163822154029,28459.21091875096,0.1242654938743339,0.6899307225263067,7664.289897967988,1
5714,5714,41135.08348063174,48,3,1,2,11.359997603208525,4672.944497477592,11616.850631975834,29518.23284865591,0.1135999760320852,0.717592632638133,6943.906134498242,0
5715,5715,21340.20597610973,26,2,1,1,8.91483991014194,1902.445199264725,3962.4607421913206,17377.745233918406,0.0891483991014193,0.8143194706448812,2060.015542926599,0
5716,5716,43016.93867000013,20,0,1,0,12.670693732630944,5450.544552029403,12332.293011148256,30684.64565885187,0.1267069373263094,0.7133154196361082,6881.748459118853,1
5717,5717,24331.960899160025,55,2,1,0,5.923215294709937,902.5376461256492,902.5376461256492,23429.423253034376,0.0370926802762043,0.9629073197237956,0.0,0
5718,5718,46803.15162069867,23,2,1,1,13.670471294267774,6398.211407120235,13463.444975421378,33339.70664527729,0.1367047129426777,0.7123389235722498,7065.233568301143,1
5719,5719,6535.454011221902,62,1,3,2,7.921274059173432,517.6912232401301,2794.973805794393,3740.4802054275087,0.0792127405917343,0.5723367036176527,2277.282582554263,0
5720,5720,21202.06560816182,62,3,1,1,9.27665915116517,1966.843359475587,5705.96725038526,15496.098357776562,0.0927665915116517,0.7308768232379809,3739.123890909673,0
5721,5721,118975.9604773374,24,4,1,1,24.12807355491271,27624.69758570768,27624.69758570768,91351.26289162973,0.2321872206357993,0.7678127793642007,-3.637978807091713e-12,0
5722,5722,16241.07321702024,58,0,2,2,6.016587524617468,977.1583850392284,5616.09463053511,10624.97858648513,0.0601658752461746,0.6542042169571908,4638.936245495882,0
5723,5723,18506.587386814983,42,3,3,1,5.9775858788379255,1106.247154289053,5908.161001905975,12598.426384909008,0.0597758587883792,0.6807536214853288,4801.913847616923,0
5724,5724,20964.453455432813,42,1,3,0,5.3582025823022255,1123.317886414549,2412.6285961875583,18551.82485924525,0.0535820258230222,0.8849181257543185,1289.3107097730128,0
5725,5725,11351.52927743717,18,3,1,0,7.936353351546719,900.897474261692,2387.011182052205,8964.518095384965,0.0793635335154672,0.7897189776185716,1486.1137077905132,0
5726,5726,5127.266958960387,39,4,0,2,8.657203210658388,443.87791979014526,1851.1222609188112,3276.144698041576,0.0865720321065838,0.6389651103140244,1407.2443411286654,0
5727,5727,24946.3685584127,37,0,2,1,7.447695136285288,1857.929477804705,4907.865590265446,20038.50296814725,0.0744769513628528,0.803263325530787,3049.936112460745,0
5728,5728,33444.41880978341,30,2,2,1,8.895900081339107,2975.1820801029144,11423.187430380782,22021.23137940263,0.088959000813391,0.6584426389541808,8448.005350277868,0
5729,5729,28765.97677576592,57,0,0,0,6.00596714648266,1727.675114517333,5340.261587874229,23425.715187891685,0.0600596714648265,0.8143549364062209,3612.5864733569033,0
5730,5730,26716.852126833342,38,4,1,0,5.184906486315028,1172.419983816224,1172.419983816224,25544.43214301712,0.0438831632652819,0.956116836734718,0.0,0
5731,5731,31050.97094753115,40,0,1,0,7.334756437038376,2277.513090336957,6665.12887764112,24385.842069890023,0.0733475643703837,0.7853487773730609,4387.61578730417,0
5732,5732,67997.47410032706,58,0,3,1,10.809451390988256,7350.153909974682,21478.541865813186,46518.93223451388,0.1080945139098825,0.6841273569350148,14128.3879558385,0
5733,5733,25760.45162010337,50,1,1,1,8.19397922689786,2110.8060545063427,6486.522465365782,19273.929154737583,0.0819397922689785,0.7481984182178031,4375.716410859443,0
5734,5734,18952.41416515613,26,2,3,2,8.710947150160715,1650.9347816063237,6040.739975162107,12911.674189994024,0.0871094715016071,0.6812680473040759,4389.805193555781,0
